module_name	AUC_set_name	overlap	AUC_set_size	universe	module_size	p	p-none	p-Bonn	p-BH	overlap_IDs
CD4.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
CD5.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
CD8A.mod	set_size_400	5	400	34203	90	0.000632019	0.000632019	0.070154073	0.005011005	"CCL5, GZMK, LAG3, LYAR, KLRG1"
CD8B.mod	set_size_400	4	400	34203	92	0.004351904	0.004351904	0.483061317	0.02683674	"GZMK, LAG3, LYAR, KLRG1"
CTLA4.mod	set_size_400	0	400	34203	90	0.649287364	0.649287364	1	0.687883448	no_overlap
CXCR1.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
FASLG.mod	set_size_400	7	400	34203	94	1.39E-05	1.39E-05	0.001544725	0.000151813	"NKG7, GZMA, TGFBR3, MATK, PDGFD, PYHIN1, PPP2R2B"
GNLY.mod	set_size_400	6	400	34203	95	0.000120762	0.000120762	0.013404568	0.001117047	"NKG7, TGFBR3, CD160, MATK, SYTL2, PDGFD"
GZMA.mod	set_size_400	13	400	34203	95	5.31E-12	5.31E-12	5.89E-10	2.95E-10	"EOMES, NKG7, SAMD3, GZMA, TGFBR3, TOX, GZMH, MATK, SYTL2, PDGFD, PYHIN1, COLQ, PPP2R2B"
GZMB.mod	set_size_400	3	400	34203	96	0.025449287	0.025449287	1	0.122820471	"NKG7, MATK, PDGFD"
GZMK.mod	set_size_400	7	400	34203	88	8.53E-06	8.53E-06	0.000947303	0.000105256	"CCL5, SH2D1A, GZMK, LAG3, LYAR, KLRG1, ZFYVE9"
GZMM.mod	set_size_400	11	400	34203	94	9.83E-10	9.83E-10	1.09E-07	2.47E-08	"CCL5, NKG7, SAMD3, GZMA, TGFBR3, TOX, GZMH, MATK, SYTL2, PYHIN1, PPP2R2B"
IL15RA.mod	set_size_400	0	400	34203	96	0.672981429	0.672981429	1	0.687883448	no_overlap
IL27RA.mod	set_size_400	0	400	34203	98	0.680519097	0.680519097	1	0.687883448	no_overlap
IL2RA.mod	set_size_400	1	400	34203	92	0.287740546	0.287740546	1	0.626677311	POU6F1
IL2RB.mod	set_size_400	4	400	34203	97	0.00544334	0.00544334	0.604210698	0.030210535	"TGFBR3, CD160, MATK, PDGFD"
ITGB3.mod	set_size_400	0	400	34203	91	0.653352066	0.653352066	1	0.687883448	no_overlap
KIR2DL1.mod	set_size_400	2	400	34203	87	0.080043985	0.080043985	1	0.337901065	"KLRC3, PYHIN1"
KIR2DS4.mod	set_size_400	5	400	34203	86	0.000496041	0.000496041	0.055060512	0.004235424	"NKG7, TGFBR3, MATK, PDGFD, PYHIN1"
KLRD1.mod	set_size_400	11	400	34203	95	1.11E-09	1.11E-09	1.24E-07	2.47E-08	"NKG7, SAMD3, GZMA, TGFBR3, CD160, MATK, SYTL2, PDGFD, PYHIN1, COLQ, PPP2R2B"
MPO.mod	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.687883448	no_overlap
NCAM1.mod	set_size_400	2	400	34203	88	0.082192151	0.082192151	1	0.337901065	"MATK, PDGFD"
NKG7.mod	set_size_400	10	400	34203	95	1.41E-08	1.41E-08	1.56E-06	1.95E-07	"NKG7, SAMD3, GZMA, TGFBR3, TOX, MATK, SYTL2, PDGFD, PYHIN1, PPP2R2B"
PRF1.mod	set_size_400	5	400	34203	97	0.000937647	0.000937647	0.104078794	0.006122282	"NKG7, GZMA, MATK, PDGFD, PYHIN1"
THBD.mod	set_size_400	0	400	34203	95	0.669146334	0.669146334	1	0.687883448	no_overlap
TIGIT.mod	set_size_400	4	400	34203	94	0.004767766	0.004767766	0.529221974	0.027853788	"SH2D1A, SAMD3, CLDND1, KIF22"
AFF1.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
BAZ1A.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
BCLAF1.mod	set_size_50	0	50	34553	87	0.118349236	0.118349236	1	0.13481164	no_overlap
BTAF1.mod	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.13481164	no_overlap
CBFB.mod	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.13481164	no_overlap
CBX1.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
CBX3.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
CBX5.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
CCNT2.mod	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.13481164	no_overlap
CHD3.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
COPS2.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
E2F1.mod	set_size_50	0	50	34553	99	0.13355607	0.13355607	1	0.13481164	no_overlap
EED.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
ELF4.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
EOMES.mod	set_size_50	4	50	34553	93	2.42E-07	2.42E-07	2.69E-05	2.69E-05	"CCL5, EOMES, NKG7, SH2D1A"
ETF1.mod	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.13481164	no_overlap
ETS2.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
FLI1.mod	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.13481164	no_overlap
FOS.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
FOXJ2.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
FOXO3.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
FOXP3.mod	set_size_50	0	50	34553	89	0.120901748	0.120901748	1	0.13481164	no_overlap
FUBP1.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
FUS.mod	set_size_50	0	50	34553	79	0.108066359	0.108066359	1	0.13481164	no_overlap
GATA3.mod	set_size_50	0	50	34553	91	0.123447017	0.123447017	1	0.13481164	no_overlap
HAT1.mod	set_size_50	0	50	34553	83	0.113222404	0.113222404	1	0.13481164	no_overlap
HBP1.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
HDAC2.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
HDAC4.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
HIF1A.mod	set_size_50	0	50	34553	87	0.118349236	0.118349236	1	0.13481164	no_overlap
IKZF1.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
IRF7.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
IRF8.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
JUNB.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
KLF1.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
MAF.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
MEF2A.mod	set_size_50	1	50	34553	83	0.006462315	0.006462315	0.717316996	0.044917694	EPS15
MLL.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
MORF4L2.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
MTA1.mod	set_size_50	0	50	34553	99	0.13355607	0.13355607	1	0.13481164	no_overlap
NAB1.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
NCOA3.mod	set_size_50	0	50	34553	91	0.123447017	0.123447017	1	0.13481164	no_overlap
NFATC3.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
NFKB1.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
PATZ1.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
PBX2.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
PHF1.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
PKNOX1.mod	set_size_50	0	50	34553	80	0.109358118	0.109358118	1	0.13481164	no_overlap
PNN.mod	set_size_50	0	50	34553	85	0.115789461	0.115789461	1	0.13481164	no_overlap
RBBP7.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
RBL2.mod	set_size_50	1	50	34553	88	0.007236105	0.007236105	0.803207663	0.044917694	CA6
RORC.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
RREB1.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
RUNX1.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
RUNX3.mod	set_size_50	1	50	34553	95	0.008386205	0.008386205	0.93086875	0.044917694	NKG7
SKIL.mod	set_size_50	0	50	34553	67	0.092421312	0.092421312	1	0.13481164	no_overlap
SMAD3.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
SMAD7.mod	set_size_50	1	50	34553	95	0.008386205	0.008386205	0.93086875	0.044917694	CCL5
SMARCC1.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
SMARCD2.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
SP1.mod	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.13481164	no_overlap
STAT1.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
STAT2.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
STAT3.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
STAT4.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
STAT5B.mod	set_size_50	0	50	34553	87	0.118349236	0.118349236	1	0.13481164	no_overlap
STAT6.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
TAF2.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
TAF9.mod	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.13481164	no_overlap
TBX21.mod	set_size_50	1	50	34553	96	0.008556784	0.008556784	0.949803068	0.044917694	NKG7
TCF12.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
TCF7.mod	set_size_50	0	50	34553	91	0.123447017	0.123447017	1	0.13481164	no_overlap
TFAM.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
TOX.mod	set_size_50	1	50	34553	95	0.008386205	0.008386205	0.93086875	0.044917694	NKG7
WHSC1L1.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
YY1.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
ZBTB7B.mod	set_size_50	0	50	34553	99	0.13355607	0.13355607	1	0.13481164	no_overlap
CD14.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
CD160.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
CD19.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
CD244.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
CD28.mod	set_size_50	0	50	34553	89	0.120901748	0.120901748	1	0.13481164	no_overlap
CD2.mod	set_size_50	1	50	34553	98	0.008902606	0.008902606	0.988189267	0.044917694	SH2D1A
CD33.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
CD3E.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
CD4.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
CD5.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
CD8A.mod	set_size_50	2	50	34553	90	0.000305232	0.000305232	0.033880747	0.007943243	"CCL5, GZMK"
CD8B.mod	set_size_50	1	50	34553	92	0.007883848	0.007883848	0.87510715	0.044917694	GZMK
CTLA4.mod	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.13481164	no_overlap
CXCR1.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
FASLG.mod	set_size_50	1	50	34553	94	0.008217186	0.008217186	0.912107644	0.044917694	NKG7
GNLY.mod	set_size_50	1	50	34553	95	0.008386205	0.008386205	0.93086875	0.044917694	NKG7
GZMA.mod	set_size_50	2	50	34553	95	0.000357804	0.000357804	0.039716214	0.007943243	"EOMES, NKG7"
GZMB.mod	set_size_50	1	50	34553	96	0.008556784	0.008556784	0.949803068	0.044917694	NKG7
GZMK.mod	set_size_50	3	50	34553	88	8.22E-06	8.22E-06	0.000912783	0.000456392	"CCL5, SH2D1A, GZMK"
GZMM.mod	set_size_50	2	50	34553	94	0.000346857	0.000346857	0.038501078	0.007943243	"CCL5, NKG7"
IL15RA.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
IL27RA.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
IL2RA.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
IL2RB.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
ITGB3.mod	set_size_50	0	50	34553	91	0.123447017	0.123447017	1	0.13481164	no_overlap
KIR2DL1.mod	set_size_50	1	50	34553	87	0.007078141	0.007078141	0.785673665	0.044917694	KLRC3
KIR2DS4.mod	set_size_50	1	50	34553	86	0.006921775	0.006921775	0.768317069	0.044917694	NKG7
KLRD1.mod	set_size_50	1	50	34553	95	0.008386205	0.008386205	0.93086875	0.044917694	NKG7
MPO.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
NCAM1.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
NKG7.mod	set_size_50	1	50	34553	95	0.008386205	0.008386205	0.93086875	0.044917694	NKG7
PRF1.mod	set_size_50	1	50	34553	97	0.00872892	0.00872892	0.96891008	0.044917694	NKG7
THBD.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
TIGIT.mod	set_size_50	1	50	34553	94	0.008217186	0.008217186	0.912107644	0.044917694	SH2D1A
AFF1.mod	set_size_800	0	800	33803	92	0.884076437	0.884076437	1	0.903910465	no_overlap
BAZ1A.mod	set_size_800	1	800	33803	96	0.653991291	0.653991291	1	0.903910465	STAG2
BCLAF1.mod	set_size_800	3	800	33803	87	0.142586815	0.142586815	1	0.510552788	"RAB11FIP2, DHX15, MCM9"
BTAF1.mod	set_size_800	2	800	33803	90	0.345432326	0.345432326	1	0.861359079	"RASA1, DHX15"
CBFB.mod	set_size_800	1	800	33803	100	0.675831815	0.675831815	1	0.903910465	CPOX
CBX1.mod	set_size_800	0	800	33803	93	0.886763663	0.886763663	1	0.903910465	no_overlap
CBX3.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
CBX5.mod	set_size_800	4	800	33803	95	0.069554089	0.069554089	1	0.266224272	"EXOSC8, KIAA1704, KPNA5, SFMBT1"
CCNT2.mod	set_size_800	0	800	33803	90	0.87850941	0.87850941	1	0.903910465	no_overlap
CHD3.mod	set_size_800	2	800	33803	88	0.332763881	0.332763881	1	0.861359079	"KIF22, RIC8B"
COPS2.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
E2F1.mod	set_size_800	4	800	33803	99	0.079835619	0.079835619	1	0.295391789	"GZMA, TCF19, STK39, MVD"
EED.mod	set_size_800	2	800	33803	98	0.395759577	0.395759577	1	0.861359079	"EXOSC8, KPNA5"
ELF4.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
EOMES.mod	set_size_800	14	800	33803	93	3.71E-09	3.71E-09	4.12E-07	6.87E-08	"CCL5, EOMES, NKG7, SH2D1A, SAMD3, GZMA, KLRG1, GZMH, MATK, SYTL2, PYHIN1, PPP2R2B, CMC1, STK39"
ETF1.mod	set_size_800	1	800	33803	90	0.619052731	0.619052731	1	0.903910465	GLTPD2
ETS2.mod	set_size_800	0	800	33803	92	0.884076437	0.884076437	1	0.903910465	no_overlap
FLI1.mod	set_size_800	1	800	33803	100	0.675831815	0.675831815	1	0.903910465	STAG2
FOS.mod	set_size_800	0	800	33803	88	0.872675386	0.872675386	1	0.903910465	no_overlap
FOXJ2.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
FOXO3.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
FOXP3.mod	set_size_800	3	800	33803	89	0.151125215	0.151125215	1	0.522930911	"ST8SIA1, CTLA4, CCDC104"
FUBP1.mod	set_size_800	0	800	33803	92	0.884076437	0.884076437	1	0.903910465	no_overlap
FUS.mod	set_size_800	1	800	33803	79	0.548097016	0.548097016	1	0.903910465	RAB11FIP2
GATA3.mod	set_size_800	6	800	33803	91	0.005200738	0.005200738	0.5772819	0.025099213	"CLDND1, KIF22, ZFYVE9, RORA, RIC8B, CLIC5"
HAT1.mod	set_size_800	0	800	33803	83	0.85683678	0.85683678	1	0.903910465	no_overlap
HBP1.mod	set_size_800	2	800	33803	98	0.395759577	0.395759577	1	0.861359079	"STAG2, RB1CC1"
HDAC2.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
HDAC4.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
HIF1A.mod	set_size_800	0	800	33803	87	0.869654278	0.869654278	1	0.903910465	no_overlap
IKZF1.mod	set_size_800	1	800	33803	95	0.648350918	0.648350918	1	0.903910465	ODF2L
IRF7.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
IRF8.mod	set_size_800	1	800	33803	98	0.665055051	0.665055051	1	0.903910465	DNMBP
JUNB.mod	set_size_800	0	800	33803	94	0.889388672	0.889388672	1	0.903910465	no_overlap
KLF1.mod	set_size_800	0	800	33803	95	0.891952904	0.891952904	1	0.903910465	no_overlap
MAF.mod	set_size_800	4	800	33803	95	0.069554089	0.069554089	1	0.266224272	"RIC8B, ST8SIA1, CLIC5, CTLA4"
MEF2A.mod	set_size_800	1	800	33803	83	0.574934173	0.574934173	1	0.903910465	EPS15
MLL.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.861359079	"KPNA5, SPATA5"
MORF4L2.mod	set_size_800	2	800	33803	92	0.358078261	0.358078261	1	0.861359079	"STRAP, DHX15"
MTA1.mod	set_size_800	0	800	33803	99	0.901629678	0.901629678	1	0.903910465	no_overlap
NAB1.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
NCOA3.mod	set_size_800	2	800	33803	91	0.351758901	0.351758901	1	0.861359079	"LIX1, PARM1"
NFATC3.mod	set_size_800	4	800	33803	93	0.064704944	0.064704944	1	0.266224272	"TOX, ARAP2, PYHIN1, SPATA5"
NFKB1.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
PATZ1.mod	set_size_800	2	800	33803	94	0.370689224	0.370689224	1	0.861359079	"EXOSC8, KPNA5"
PBX2.mod	set_size_800	0	800	33803	98	0.899294824	0.899294824	1	0.903910465	no_overlap
PHF1.mod	set_size_800	2	800	33803	93	0.364388868	0.364388868	1	0.861359079	"RGPD5, ANAPC1"
PKNOX1.mod	set_size_800	0	800	33803	80	0.846404204	0.846404204	1	0.903910465	no_overlap
PNN.mod	set_size_800	0	800	33803	85	0.863395591	0.863395591	1	0.903910465	no_overlap
RBBP7.mod	set_size_800	1	800	33803	96	0.653991291	0.653991291	1	0.903910465	TCF19
RBL2.mod	set_size_800	1	800	33803	88	0.606817847	0.606817847	1	0.903910465	CA6
RORC.mod	set_size_800	3	800	33803	94	0.173278048	0.173278048	1	0.549538952	"KLRG1, ZFYVE9, CLIC5"
RREB1.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
RUNX1.mod	set_size_800	3	800	33803	97	0.187074927	0.187074927	1	0.576814357	"CDADC1, TIPARP, RDX"
RUNX3.mod	set_size_800	14	800	33803	95	5.03E-09	5.03E-09	5.58E-07	7.97E-08	"NKG7, SAMD3, GZMA, TGFBR3, TOX, ARAP2, MATK, SYTL2, PYHIN1, PPP2R2B, PRSS23, FAM108A1, MVD, SLFN13"
SKIL.mod	set_size_800	1	800	33803	67	0.460720112	0.460720112	1	0.903910465	CACNA1D
SMAD3.mod	set_size_800	2	800	33803	96	0.383253394	0.383253394	1	0.861359079	"SMAD3, DDR1"
SMAD7.mod	set_size_800	7	800	33803	95	0.001635544	0.001635544	0.181545356	0.009077268	"CCL5, SAMD3, TGFBR3, GZMH, ARAP2, SYTL2, PPP2R2B"
SMARCC1.mod	set_size_800	2	800	33803	88	0.332763881	0.332763881	1	0.861359079	"RAB11FIP2, CEP97"
SMARCD2.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
SP1.mod	set_size_800	0	800	33803	100	0.903910465	0.903910465	1	0.903910465	no_overlap
STAT1.mod	set_size_800	0	800	33803	98	0.899294824	0.899294824	1	0.903910465	no_overlap
STAT2.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
STAT3.mod	set_size_800	1	800	33803	98	0.665055051	0.665055051	1	0.903910465	STAG2
STAT4.mod	set_size_800	7	800	33803	93	0.001426466	0.001426466	0.15833768	0.008796538	"SAMD3, TOX, SYTL2, PYHIN1, PPP2R2B, RORA, STK39"
STAT5B.mod	set_size_800	0	800	33803	87	0.869654278	0.869654278	1	0.903910465	no_overlap
STAT6.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
TAF2.mod	set_size_800	3	800	33803	94	0.173278048	0.173278048	1	0.549538952	"DHX15, SOCS4, SPATA5"
TAF9.mod	set_size_800	0	800	33803	100	0.903910465	0.903910465	1	0.903910465	no_overlap
TBX21.mod	set_size_800	17	800	33803	96	7.47E-12	7.47E-12	8.29E-10	8.29E-10	"NKG7, SAMD3, GZMA, TGFBR3, TOX, GZMH, MATK, SYTL2, ENPP4, PDGFD, PYHIN1, PPP2R2B, PRSS23, FAM108A1, MVD, PTGDR, FGFBP2"
TCF12.mod	set_size_800	1	800	33803	98	0.665055051	0.665055051	1	0.903910465	SS18
TCF7.mod	set_size_800	2	800	33803	91	0.351758901	0.351758901	1	0.861359079	"ZFYVE9, CCDC104"
TFAM.mod	set_size_800	0	800	33803	94	0.889388672	0.889388672	1	0.903910465	no_overlap
TOX.mod	set_size_800	15	800	33803	95	5.80E-10	5.80E-10	6.43E-08	1.29E-08	"NKG7, SAMD3, GZMA, TGFBR3, TOX, MATK, SYTL2, PDGFD, PYHIN1, PPP2R2B, PRSS23, FAM108A1, MVD, PTGDR, SLFN13"
WHSC1L1.mod	set_size_800	1	800	33803	93	0.636851661	0.636851661	1	0.903910465	CEP97
YY1.mod	set_size_800	1	800	33803	96	0.653991291	0.653991291	1	0.903910465	PPP1R12B
ZBTB7B.mod	set_size_800	1	800	33803	99	0.670479123	0.670479123	1	0.903910465	RAB2A
CD14.mod	set_size_800	1	800	33803	98	0.665055051	0.665055051	1	0.903910465	HAAO
CD160.mod	set_size_800	10	800	33803	96	1.39E-05	1.39E-05	0.001547612	0.000140692	"SAMD3, CD160, MATK, PDGFD, COLQ, PRSS23, FAM108A1, MVD, PTGDR, SLFN13"
CD19.mod	set_size_800	0	800	33803	93	0.886763663	0.886763663	1	0.903910465	no_overlap
CD244.mod	set_size_800	4	800	33803	95	0.069554089	0.069554089	1	0.266224272	"PDGFD, PRSS23, MVD, PTGDR"
CD28.mod	set_size_800	2	800	33803	89	0.339100113	0.339100113	1	0.861359079	"ST8SIA1, CCDC104"
CD2.mod	set_size_800	1	800	33803	98	0.665055051	0.665055051	1	0.903910465	SH2D1A
CD33.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
CD3E.mod	set_size_800	1	800	33803	97	0.659559225	0.659559225	1	0.903910465	ZFYVE9
CD4.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
CD5.mod	set_size_800	2	800	33803	96	0.383253394	0.383253394	1	0.861359079	"ST8SIA1, CCDC104"
CD8A.mod	set_size_800	6	800	33803	90	0.004896002	0.004896002	0.543456262	0.024702557	"CCL5, GZMK, LAG3, LYAR, KLRG1, CD8A"
CD8B.mod	set_size_800	5	800	33803	92	0.019999893	0.019999893	1	0.092499506	"GZMK, LAG3, LYAR, KLRG1, CD8A"
CTLA4.mod	set_size_800	3	800	33803	90	0.155465947	0.155465947	1	0.522930911	"ST8SIA1, CTLA4, CCDC104"
CXCR1.mod	set_size_800	0	800	33803	97	0.896904622	0.896904622	1	0.903910465	no_overlap
FASLG.mod	set_size_800	12	800	33803	94	2.63E-07	2.63E-07	2.92E-05	3.25E-06	"NKG7, GZMA, TGFBR3, MATK, PDGFD, PYHIN1, PPP2R2B, PRSS23, FAM108A1, MVD, PTGDR, FGFBP2"
GNLY.mod	set_size_800	12	800	33803	95	2.99E-07	2.99E-07	3.32E-05	3.32E-06	"NKG7, TGFBR3, CD160, MATK, SYTL2, PDGFD, PRSS23, FAM108A1, MVD, PTGDR, FGFBP2, SLFN13"
GZMA.mod	set_size_800	16	800	33803	95	6.21E-11	6.21E-11	6.89E-09	2.30E-09	"EOMES, NKG7, SAMD3, GZMA, TGFBR3, TOX, GZMH, MATK, SYTL2, PDGFD, PYHIN1, COLQ, PPP2R2B, PRSS23, FAM108A1, PTGDR"
GZMB.mod	set_size_800	9	800	33803	96	7.77E-05	7.77E-05	0.008619241	0.000663019	"NKG7, MATK, PDGFD, PRSS23, FAM108A1, MVD, PTGDR, FGFBP2, SLFN13"
GZMK.mod	set_size_800	8	800	33803	88	0.000202248	0.000202248	0.022449509	0.001403094	"CCL5, SH2D1A, GZMK, LAG3, LYAR, KLRG1, ZFYVE9, CD8A"
GZMM.mod	set_size_800	13	800	33803	94	3.51E-08	3.51E-08	3.90E-06	4.88E-07	"CCL5, NKG7, SAMD3, GZMA, TGFBR3, TOX, GZMH, MATK, SYTL2, PYHIN1, PPP2R2B, STK39, FAM108A1"
IL15RA.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
IL27RA.mod	set_size_800	0	800	33803	98	0.899294824	0.899294824	1	0.903910465	no_overlap
IL2RA.mod	set_size_800	4	800	33803	92	0.062353902	0.062353902	1	0.266224272	"POU6F1, ST8SIA1, CTLA4, CCDC104"
IL2RB.mod	set_size_800	9	800	33803	97	8.48E-05	8.48E-05	0.009413463	0.00067239	"TGFBR3, CD160, MATK, PDGFD, PRSS23, FAM108A1, MVD, PTGDR, SLFN13"
ITGB3.mod	set_size_800	0	800	33803	91	0.881325522	0.881325522	1	0.903910465	no_overlap
