module_name	AUC_set_name	overlap	AUC_set_size	universe	module_size	p	p-none	p-Bonn	p-BH	overlap_IDs
KLRD1.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.469999619	MYBL1
MPO.mod	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.687883448	no_overlap
NCAM1.mod	set_size_400	0	400	34203	88	0.641014783	0.641014783	1	0.687883448	no_overlap
NKG7.mod	set_size_400	1	400	34203	95	0.300550382	0.300550382	1	0.469999619	MYBL1
PRF1.mod	set_size_400	0	400	34203	97	0.67677218	0.67677218	1	0.687883448	no_overlap
THBD.mod	set_size_400	0	400	34203	95	0.669146334	0.669146334	1	0.687883448	no_overlap
TIGIT.mod	set_size_400	1	400	34203	94	0.296284135	0.296284135	1	0.469999619	ITPRIPL1
AFF1.mod	set_size_50	1	50	34553	92	0.007883848	0.007883848	0.87510715	0.070584948	MX2
BAZ1A.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
BCLAF1.mod	set_size_50	1	50	34553	87	0.007078141	0.007078141	0.785673665	0.070584948	WBP11
BTAF1.mod	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.13481164	no_overlap
CBFB.mod	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.13481164	no_overlap
CBX1.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
CBX3.mod	set_size_50	1	50	34553	96	0.008556784	0.008556784	0.949803068	0.070584948	LIMS1
CBX5.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
CCNT2.mod	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.13481164	no_overlap
CHD3.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
COPS2.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
E2F1.mod	set_size_50	0	50	34553	99	0.13355607	0.13355607	1	0.13481164	no_overlap
EED.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
ELF4.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
EOMES.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
ETF1.mod	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.13481164	no_overlap
ETS2.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
FLI1.mod	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.13481164	no_overlap
FOS.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
FOXJ2.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
FOXO3.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
FOXP3.mod	set_size_50	0	50	34553	89	0.120901748	0.120901748	1	0.13481164	no_overlap
FUBP1.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
FUS.mod	set_size_50	0	50	34553	79	0.108066359	0.108066359	1	0.13481164	no_overlap
GATA3.mod	set_size_50	0	50	34553	91	0.123447017	0.123447017	1	0.13481164	no_overlap
HAT1.mod	set_size_50	1	50	34553	83	0.006462315	0.006462315	0.717316996	0.070584948	KLHL2
HBP1.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
HDAC2.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
HDAC4.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
HIF1A.mod	set_size_50	0	50	34553	87	0.118349236	0.118349236	1	0.13481164	no_overlap
IKZF1.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
IRF7.mod	set_size_50	1	50	34553	97	0.00872892	0.00872892	0.96891008	0.070584948	MX2
IRF8.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
JUNB.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
KLF1.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
MAF.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
MEF2A.mod	set_size_50	1	50	34553	83	0.006462315	0.006462315	0.717316996	0.070584948	PDGFC
MLL.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
MORF4L2.mod	set_size_50	1	50	34553	92	0.007883848	0.007883848	0.87510715	0.070584948	WBP11
MTA1.mod	set_size_50	0	50	34553	99	0.13355607	0.13355607	1	0.13481164	no_overlap
NAB1.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
NCOA3.mod	set_size_50	0	50	34553	91	0.123447017	0.123447017	1	0.13481164	no_overlap
NFATC3.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
NFKB1.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
PATZ1.mod	set_size_50	1	50	34553	94	0.008217186	0.008217186	0.912107644	0.070584948	CA11
PBX2.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
PHF1.mod	set_size_50	1	50	34553	93	0.008049732	0.008049732	0.89352027	0.070584948	PRPF39
PKNOX1.mod	set_size_50	0	50	34553	80	0.109358118	0.109358118	1	0.13481164	no_overlap
PNN.mod	set_size_50	0	50	34553	85	0.115789461	0.115789461	1	0.13481164	no_overlap
RBBP7.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
RBL2.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
RORC.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
RREB1.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
RUNX1.mod	set_size_50	1	50	34553	97	0.00872892	0.00872892	0.96891008	0.070584948	PDGFC
RUNX3.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
SKIL.mod	set_size_50	1	50	34553	67	0.004260886	0.004260886	0.472958307	0.070584948	MIR616
SMAD3.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
SMAD7.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
SMARCC1.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
SMARCD2.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
SP1.mod	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.13481164	no_overlap
STAT1.mod	set_size_50	1	50	34553	98	0.008902606	0.008902606	0.988189267	0.070584948	MX2
STAT2.mod	set_size_50	1	50	34553	97	0.00872892	0.00872892	0.96891008	0.070584948	MX2
STAT3.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
STAT4.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
STAT5B.mod	set_size_50	0	50	34553	87	0.118349236	0.118349236	1	0.13481164	no_overlap
STAT6.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
TAF2.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
TAF9.mod	set_size_50	0	50	34553	100	0.13481164	0.13481164	1	0.13481164	no_overlap
TBX21.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
TCF12.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
TCF7.mod	set_size_50	0	50	34553	91	0.123447017	0.123447017	1	0.13481164	no_overlap
TFAM.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
TOX.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
WHSC1L1.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
YY1.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
ZBTB7B.mod	set_size_50	0	50	34553	99	0.13355607	0.13355607	1	0.13481164	no_overlap
CD14.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
CD160.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
CD19.mod	set_size_50	0	50	34553	93	0.125985064	0.125985064	1	0.13481164	no_overlap
CD244.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
CD28.mod	set_size_50	0	50	34553	89	0.120901748	0.120901748	1	0.13481164	no_overlap
CD2.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
CD33.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
CD3E.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
CD4.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
CD5.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
CD8A.mod	set_size_50	0	50	34553	90	0.122175286	0.122175286	1	0.13481164	no_overlap
CD8B.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
CTLA4.mod	set_size_50	1	50	34553	90	0.007556809	0.007556809	0.838805759	0.070584948	IL6ST
CXCR1.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
FASLG.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
GNLY.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
GZMA.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
GZMB.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
GZMK.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
GZMM.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
IL15RA.mod	set_size_50	0	50	34553	96	0.129778636	0.129778636	1	0.13481164	no_overlap
IL27RA.mod	set_size_50	0	50	34553	98	0.132298714	0.132298714	1	0.13481164	no_overlap
IL2RA.mod	set_size_50	0	50	34553	92	0.124716942	0.124716942	1	0.13481164	no_overlap
IL2RB.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
ITGB3.mod	set_size_50	0	50	34553	91	0.123447017	0.123447017	1	0.13481164	no_overlap
KIR2DL1.mod	set_size_50	0	50	34553	87	0.118349236	0.118349236	1	0.13481164	no_overlap
KIR2DS4.mod	set_size_50	0	50	34553	86	0.117070258	0.117070258	1	0.13481164	no_overlap
KLRD1.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
MPO.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
NCAM1.mod	set_size_50	0	50	34553	88	0.119626398	0.119626398	1	0.13481164	no_overlap
NKG7.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
PRF1.mod	set_size_50	0	50	34553	97	0.13103957	0.13103957	1	0.13481164	no_overlap
THBD.mod	set_size_50	0	50	34553	95	0.128515908	0.128515908	1	0.13481164	no_overlap
TIGIT.mod	set_size_50	0	50	34553	94	0.127251385	0.127251385	1	0.13481164	no_overlap
AFF1.mod	set_size_800	4	800	33803	92	0.062353902	0.062353902	1	0.697290683	"MX2, ZNFX1, FAM8A1, SIK3"
BAZ1A.mod	set_size_800	2	800	33803	96	0.383253394	0.383253394	1	0.697290683	"FAM8A1, N4BP1"
BCLAF1.mod	set_size_800	3	800	33803	87	0.142586815	0.142586815	1	0.697290683	"WBP11, HSPA13, MIR590"
BTAF1.mod	set_size_800	2	800	33803	90	0.345432326	0.345432326	1	0.697290683	"PAN2, BDP1"
CBFB.mod	set_size_800	4	800	33803	100	0.082526187	0.082526187	1	0.697290683	"HAUS6, ZMAT3, CMPK1, ZNF146"
CBX1.mod	set_size_800	3	800	33803	93	0.168760048	0.168760048	1	0.697290683	"SNAP23, DYNC1LI1, STAT6"
CBX3.mod	set_size_800	3	800	33803	96	0.182436711	0.182436711	1	0.697290683	"LIMS1, COMMD8, RAB10"
CBX5.mod	set_size_800	3	800	33803	95	0.177837343	0.177837343	1	0.697290683	"HEATR1, ZNF202, PGM3"
CCNT2.mod	set_size_800	1	800	33803	90	0.619052731	0.619052731	1	0.757750823	WDR48
CHD3.mod	set_size_800	0	800	33803	88	0.872675386	0.872675386	1	0.903910465	no_overlap
COPS2.mod	set_size_800	2	800	33803	97	0.389514409	0.389514409	1	0.697290683	"RBM15B, ENTPD6"
E2F1.mod	set_size_800	1	800	33803	99	0.670479123	0.670479123	1	0.757750823	PCYT2
EED.mod	set_size_800	1	800	33803	98	0.665055051	0.665055051	1	0.757750823	ZNF202
ELF4.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
EOMES.mod	set_size_800	3	800	33803	93	0.168760048	0.168760048	1	0.697290683	"ITPRIPL1, PHAX, MYBL1"
ETF1.mod	set_size_800	2	800	33803	90	0.345432326	0.345432326	1	0.697290683	"EAF1, TNFSF13"
ETS2.mod	set_size_800	2	800	33803	92	0.358078261	0.358078261	1	0.697290683	"RAB10, ITGB2"
FLI1.mod	set_size_800	0	800	33803	100	0.903910465	0.903910465	1	0.903910465	no_overlap
FOS.mod	set_size_800	3	800	33803	88	0.146831781	0.146831781	1	0.697290683	"FBRS, FOS, TREM1"
FOXJ2.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
FOXO3.mod	set_size_800	3	800	33803	97	0.187074927	0.187074927	1	0.697290683	"DYNC1LI1, FBRS, TREM1"
FOXP3.mod	set_size_800	1	800	33803	89	0.612972277	0.612972277	1	0.757750823	TSPAN18
FUBP1.mod	set_size_800	2	800	33803	92	0.358078261	0.358078261	1	0.697290683	"HAUS6, RABL2B"
FUS.mod	set_size_800	0	800	33803	79	0.842760607	0.842760607	1	0.903910465	no_overlap
GATA3.mod	set_size_800	2	800	33803	91	0.351758901	0.351758901	1	0.697290683	"TNRC6C, TNIK"
HAT1.mod	set_size_800	2	800	33803	83	0.301081866	0.301081866	1	0.697290683	"KLHL2, RAB10"
HBP1.mod	set_size_800	3	800	33803	98	0.191750759	0.191750759	1	0.697290683	"ZNF148, N4BP1, NUP98"
HDAC2.mod	set_size_800	0	800	33803	96	0.894457763	0.894457763	1	0.903910465	no_overlap
HDAC4.mod	set_size_800	1	800	33803	97	0.659559225	0.659559225	1	0.757750823	ITGB2
HIF1A.mod	set_size_800	1	800	33803	87	0.600589347	0.600589347	1	0.757750823	HORMAD1
IKZF1.mod	set_size_800	3	800	33803	95	0.177837343	0.177837343	1	0.697290683	"TNRC6C, DIDO1, CASP8AP2"
IRF7.mod	set_size_800	2	800	33803	97	0.389514409	0.389514409	1	0.697290683	"MX2, ZNFX1"
IRF8.mod	set_size_800	3	800	33803	98	0.191750759	0.191750759	1	0.697290683	"ZNF532, RHBDD1, CCDC106"
JUNB.mod	set_size_800	4	800	33803	94	0.067105055	0.067105055	1	0.697290683	"H3F3B, DYNC1LI1, FBRS, TREM1"
KLF1.mod	set_size_800	1	800	33803	95	0.648350918	0.648350918	1	0.757750823	ALAS2
MAF.mod	set_size_800	1	800	33803	95	0.648350918	0.648350918	1	0.757750823	TSPAN18
MEF2A.mod	set_size_800	2	800	33803	83	0.301081866	0.301081866	1	0.697290683	"PDGFC, FIG4"
MLL.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"HEATR1, BDP1"
MORF4L2.mod	set_size_800	2	800	33803	92	0.358078261	0.358078261	1	0.697290683	"WBP11, HSPA13"
MTA1.mod	set_size_800	1	800	33803	99	0.670479123	0.670479123	1	0.757750823	TYW1
NAB1.mod	set_size_800	1	800	33803	96	0.653991291	0.653991291	1	0.757750823	DYNC1LI1
NCOA3.mod	set_size_800	2	800	33803	91	0.351758901	0.351758901	1	0.697290683	"ACBD3, PTPRK"
NFATC3.mod	set_size_800	3	800	33803	93	0.168760048	0.168760048	1	0.697290683	"ITPRIPL1, KLHL11, ZBTB44"
NFKB1.mod	set_size_800	1	800	33803	96	0.653991291	0.653991291	1	0.757750823	NKAP
PATZ1.mod	set_size_800	3	800	33803	94	0.173278048	0.173278048	1	0.697290683	"CA11, TYW1, ZNF202"
PBX2.mod	set_size_800	2	800	33803	98	0.395759577	0.395759577	1	0.697290683	"DYNC1LI1, RGL2"
PHF1.mod	set_size_800	3	800	33803	93	0.168760048	0.168760048	1	0.697290683	"PRPF39, ZNF134, SH2D3A"
PKNOX1.mod	set_size_800	2	800	33803	80	0.282136752	0.282136752	1	0.697290683	"BCORL1, AATK"
PNN.mod	set_size_800	1	800	33803	85	0.587909965	0.587909965	1	0.757750823	PAN2
RBBP7.mod	set_size_800	2	800	33803	96	0.383253394	0.383253394	1	0.697290683	"FAM98A, ABCD4"
RBL2.mod	set_size_800	0	800	33803	88	0.872675386	0.872675386	1	0.903910465	no_overlap
RORC.mod	set_size_800	3	800	33803	94	0.173278048	0.173278048	1	0.697290683	"CD27, TSPAN18, PERP"
RREB1.mod	set_size_800	1	800	33803	97	0.659559225	0.659559225	1	0.757750823	EAF1
RUNX1.mod	set_size_800	1	800	33803	97	0.659559225	0.659559225	1	0.757750823	PDGFC
RUNX3.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"ITPRIPL1, MYBL1"
SKIL.mod	set_size_800	1	800	33803	67	0.460720112	0.460720112	1	0.757750823	MIR616
SMAD3.mod	set_size_800	4	800	33803	96	0.072051871	0.072051871	1	0.697290683	"PAN2, AGPAT5, RHBDD1, SNX25"
SMAD7.mod	set_size_800	1	800	33803	95	0.648350918	0.648350918	1	0.757750823	MYBL1
SMARCC1.mod	set_size_800	1	800	33803	88	0.606817847	0.606817847	1	0.757750823	PARN
SMARCD2.mod	set_size_800	2	800	33803	97	0.389514409	0.389514409	1	0.697290683	"TUSC2, CSK"
SP1.mod	set_size_800	0	800	33803	100	0.903910465	0.903910465	1	0.903910465	no_overlap
STAT1.mod	set_size_800	2	800	33803	98	0.395759577	0.395759577	1	0.697290683	"MX2, ZNFX1"
STAT2.mod	set_size_800	1	800	33803	97	0.659559225	0.659559225	1	0.757750823	MX2
STAT3.mod	set_size_800	0	800	33803	98	0.899294824	0.899294824	1	0.903910465	no_overlap
STAT4.mod	set_size_800	3	800	33803	93	0.168760048	0.168760048	1	0.697290683	"ITPRIPL1, MYBL1, TNIK"
STAT5B.mod	set_size_800	3	800	33803	87	0.142586815	0.142586815	1	0.697290683	"STEAP4, ADM, AATK"
STAT6.mod	set_size_800	3	800	33803	96	0.182436711	0.182436711	1	0.697290683	"SNAP23, LSP1, STAT6"
TAF2.mod	set_size_800	2	800	33803	94	0.370689224	0.370689224	1	0.697290683	"ZNF432, BDP1"
TAF9.mod	set_size_800	1	800	33803	100	0.675831815	0.675831815	1	0.757750823	ENTPD6
TBX21.mod	set_size_800	3	800	33803	96	0.182436711	0.182436711	1	0.697290683	"ITPRIPL1, MYBL1, ERBB2"
TCF12.mod	set_size_800	1	800	33803	98	0.665055051	0.665055051	1	0.757750823	RAD50
TCF7.mod	set_size_800	1	800	33803	91	0.625059334	0.625059334	1	0.757750823	FAM102A
TFAM.mod	set_size_800	2	800	33803	94	0.370689224	0.370689224	1	0.697290683	"SMN1, KRT10"
TOX.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"ITPRIPL1, MYBL1"
WHSC1L1.mod	set_size_800	0	800	33803	93	0.886763663	0.886763663	1	0.903910465	no_overlap
YY1.mod	set_size_800	5	800	33803	96	0.024094452	0.024094452	1	0.697290683	"KISS1R, TRIM23, PHF20, STK4, TPRG1L"
ZBTB7B.mod	set_size_800	1	800	33803	99	0.670479123	0.670479123	1	0.757750823	LSP1
CD14.mod	set_size_800	1	800	33803	98	0.665055051	0.665055051	1	0.757750823	TNFSF13
CD160.mod	set_size_800	2	800	33803	96	0.383253394	0.383253394	1	0.697290683	"MYBL1, ERBB2"
CD19.mod	set_size_800	2	800	33803	93	0.364388868	0.364388868	1	0.697290683	"CCDC106, PTPRK"
CD244.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"ERBB2, DERL1"
CD28.mod	set_size_800	1	800	33803	89	0.612972277	0.612972277	1	0.757750823	FAM102A
CD2.mod	set_size_800	2	800	33803	98	0.395759577	0.395759577	1	0.697290683	"CD27, NPR2"
CD33.mod	set_size_800	4	800	33803	97	0.074598205	0.074598205	1	0.697290683	"EIF4EBP1, ASRGL1, TNFSF13, DLG4"
CD3E.mod	set_size_800	1	800	33803	97	0.659559225	0.659559225	1	0.757750823	FAM102A
CD4.mod	set_size_800	2	800	33803	96	0.383253394	0.383253394	1	0.697290683	"SEPN1, DLG4"
CD5.mod	set_size_800	2	800	33803	96	0.383253394	0.383253394	1	0.697290683	"FAM102A, TSPAN18"
CD8A.mod	set_size_800	1	800	33803	90	0.619052731	0.619052731	1	0.757750823	PERP
CD8B.mod	set_size_800	1	800	33803	92	0.630992246	0.630992246	1	0.757750823	KIF5A
CTLA4.mod	set_size_800	2	800	33803	90	0.345432326	0.345432326	1	0.697290683	"IL6ST, TSPAN18"
CXCR1.mod	set_size_800	2	800	33803	97	0.389514409	0.389514409	1	0.697290683	"CMTM2, ADAM8"
FASLG.mod	set_size_800	1	800	33803	94	0.642637801	0.642637801	1	0.757750823	ERBB2
GNLY.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"MYBL1, ERBB2"
GZMA.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"ITPRIPL1, MYBL1"
GZMB.mod	set_size_800	1	800	33803	96	0.653991291	0.653991291	1	0.757750823	ERBB2
GZMK.mod	set_size_800	1	800	33803	88	0.606817847	0.606817847	1	0.757750823	PERP
GZMM.mod	set_size_800	2	800	33803	94	0.370689224	0.370689224	1	0.697290683	"ITPRIPL1, MYBL1"
IL15RA.mod	set_size_800	2	800	33803	96	0.383253394	0.383253394	1	0.697290683	"EIF4EBP1, LILRB4"
IL27RA.mod	set_size_800	0	800	33803	98	0.899294824	0.899294824	1	0.903910465	no_overlap
IL2RA.mod	set_size_800	1	800	33803	92	0.630992246	0.630992246	1	0.757750823	TSPAN18
IL2RB.mod	set_size_800	2	800	33803	97	0.389514409	0.389514409	1	0.697290683	"MYBL1, ERBB2"
ITGB3.mod	set_size_800	1	800	33803	91	0.625059334	0.625059334	1	0.757750823	TPM1
KIR2DL1.mod	set_size_800	1	800	33803	87	0.600589347	0.600589347	1	0.757750823	ERBB2
KIR2DS4.mod	set_size_800	1	800	33803	86	0.594286725	0.594286725	1	0.757750823	ERBB2
KLRD1.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"MYBL1, ERBB2"
MPO.mod	set_size_800	0	800	33803	88	0.872675386	0.872675386	1	0.903910465	no_overlap
NCAM1.mod	set_size_800	1	800	33803	88	0.606817847	0.606817847	1	0.757750823	ERBB2
NKG7.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"MYBL1, ERBB2"
PRF1.mod	set_size_800	1	800	33803	97	0.659559225	0.659559225	1	0.757750823	ERBB2
THBD.mod	set_size_800	2	800	33803	95	0.376977873	0.376977873	1	0.697290683	"STAT6, INPP5A"
TIGIT.mod	set_size_800	3	800	33803	94	0.173278048	0.173278048	1	0.697290683	"ITPRIPL1, TNIK, LAX1"
